date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.flags,tcp.window_size_value,tcp.options.mss_val
Mar 26, 2024 14:34:20.165482000 EDT,192.168.4.143,192.168.4.142,41919,49163,0x0014,0,
Mar 26, 2024 14:34:20.165482000 EDT,192.168.4.143,192.168.4.142,41919,9944,0x0014,0,
Mar 26, 2024 14:34:20.165509000 EDT,192.168.4.143,192.168.4.142,41919,2049,0x0012,5840,1460
Mar 26, 2024 14:34:20.165509000 EDT,192.168.4.143,192.168.4.142,41919,1090,0x0014,0,
Mar 26, 2024 14:34:20.165509000 EDT,192.168.4.143,192.168.4.142,41919,5002,0x0014,0,
Mar 26, 2024 14:34:20.165509000 EDT,192.168.4.143,192.168.4.142,41919,1641,0x0014,0,
Mar 26, 2024 14:34:20.165510000 EDT,192.168.4.143,192.168.4.142,41919,1126,0x0014,0,
Mar 26, 2024 14:34:20.165510000 EDT,192.168.4.143,192.168.4.142,41919,9878,0x0014,0,
Mar 26, 2024 14:34:20.165510000 EDT,192.168.4.143,192.168.4.142,41919,1062,0x0014,0,
Mar 26, 2024 14:34:20.165510000 EDT,192.168.4.143,192.168.4.142,41919,6502,0x0014,0,
Mar 26, 2024 14:34:20.165531000 EDT,192.168.4.142,192.168.4.143,2049,41919,0x0004,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,3546,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,2260,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,9418,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,2009,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,3689,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,6007,0x0014,0,
Mar 26, 2024 14:34:20.165562000 EDT,192.168.4.143,192.168.4.142,41919,3889,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,2099,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,50800,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,2875,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,1096,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,711,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,7019,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,2040,0x0014,0,
Mar 26, 2024 14:34:20.166996000 EDT,192.168.4.143,192.168.4.142,41919,10010,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,1971,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,1000,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,808,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,8045,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,1085,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,49175,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,63331,0x0014,0,
Mar 26, 2024 14:34:20.167043000 EDT,192.168.4.143,192.168.4.142,41919,27353,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,4005,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,1141,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,12000,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,9111,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,1875,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,9917,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,1094,0x0014,0,
Mar 26, 2024 14:34:20.167065000 EDT,192.168.4.143,192.168.4.142,41919,9099,0x0014,0,
Mar 26, 2024 14:34:20.167084000 EDT,192.168.4.143,192.168.4.142,41919,1972,0x0014,0,
Mar 26, 2024 14:34:20.167085000 EDT,192.168.4.143,192.168.4.142,41919,5061,0x0014,0,
Mar 26, 2024 14:34:20.167085000 EDT,192.168.4.143,192.168.4.142,41919,179,0x0014,0,
Mar 26, 2024 14:34:20.167085000 EDT,192.168.4.143,192.168.4.142,41919,2107,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,801,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,1063,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,32771,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,1100,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,49,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,25735,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,5925,0x0014,0,
Mar 26, 2024 14:34:20.169646000 EDT,192.168.4.143,192.168.4.142,41919,9071,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,1030,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,48080,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,2717,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,2638,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,6646,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,5087,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,2106,0x0014,0,
Mar 26, 2024 14:34:20.169688000 EDT,192.168.4.143,192.168.4.142,41919,1192,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,4321,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,106,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,5850,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,1147,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,24800,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,3869,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,2010,0x0014,0,
Mar 26, 2024 14:34:20.169702000 EDT,192.168.4.143,192.168.4.142,41919,6123,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,6001,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,1947,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,8089,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,50300,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,1065,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,2710,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,7002,0x0014,0,
Mar 26, 2024 14:34:20.169713000 EDT,192.168.4.143,192.168.4.142,41919,5432,0x0012,5840,1460
Mar 26, 2024 14:34:20.169735000 EDT,192.168.4.142,192.168.4.143,5432,41919,0x0004,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,60020,0x0014,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,27352,0x0014,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,3324,0x0014,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,8701,0x0014,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,3920,0x0014,0,
Mar 26, 2024 14:34:20.169754000 EDT,192.168.4.143,192.168.4.142,41919,1417,0x0014,0,
Mar 26, 2024 14:34:20.169758000 EDT,192.168.4.143,192.168.4.142,41919,1863,0x0014,0,
Mar 26, 2024 14:34:20.169758000 EDT,192.168.4.143,192.168.4.142,41919,99,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,3404,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,33899,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,1032,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,5877,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,2003,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,32768,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,2135,0x0014,0,
Mar 26, 2024 14:34:20.171131000 EDT,192.168.4.143,192.168.4.142,41919,1033,0x0014,0,
Mar 26, 2024 14:34:20.171155000 EDT,192.168.4.143,192.168.4.142,41919,714,0x0014,0,
Mar 26, 2024 14:34:20.171155000 EDT,192.168.4.143,192.168.4.142,41919,2602,0x0014,0,
Mar 26, 2024 14:34:20.171155000 EDT,192.168.4.143,192.168.4.142,41919,6779,0x0014,0,
Mar 26, 2024 14:34:20.171155000 EDT,192.168.4.143,192.168.4.142,41919,3995,0x0014,0,
Mar 26, 2024 14:34:20.171155000 EDT,192.168.4.143,192.168.4.142,41919,9002,0x0014,0,
Mar 26, 2024 14:34:20.171156000 EDT,192.168.4.143,192.168.4.142,41919,8899,0x0014,0,
Mar 26, 2024 14:34:20.171156000 EDT,192.168.4.143,192.168.4.142,41919,5825,0x0014,0,
Mar 26, 2024 14:34:20.171156000 EDT,192.168.4.143,192.168.4.142,41919,1198,0x0014,0,
Mar 26, 2024 14:34:20.171168000 EDT,192.168.4.143,192.168.4.142,41919,1007,0x0014,0,
Mar 26, 2024 14:34:20.171168000 EDT,192.168.4.143,192.168.4.142,41919,9929,0x0014,0,
Mar 26, 2024 14:34:20.171168000 EDT,192.168.4.143,192.168.4.142,41919,5222,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,1328,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,9290,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,2909,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,1132,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,8254,0x0014,0,
Mar 26, 2024 14:34:20.173168000 EDT,192.168.4.143,192.168.4.142,41919,1687,0x0014,0,
Mar 26, 2024 14:34:20.173169000 EDT,192.168.4.143,192.168.4.142,41919,8600,0x0014,0,
Mar 26, 2024 14:34:20.173169000 EDT,192.168.4.143,192.168.4.142,41919,7999,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,21571,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,32776,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,7512,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,5500,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,726,0x0014,0,
Mar 26, 2024 14:34:20.173233000 EDT,192.168.4.143,192.168.4.142,41919,9090,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,10617,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,17877,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,40911,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,1099,0x0012,5840,1460
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,1067,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,1102,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,1026,0x0014,0,
Mar 26, 2024 14:34:20.174543000 EDT,192.168.4.143,192.168.4.142,41919,1984,0x0014,0,
Mar 26, 2024 14:34:20.174597000 EDT,192.168.4.142,192.168.4.143,1099,41919,0x0004,0,
Mar 26, 2024 14:34:20.174633000 EDT,192.168.4.143,192.168.4.142,41919,301,0x0014,0,
Mar 26, 2024 14:34:20.174633000 EDT,192.168.4.143,192.168.4.142,41919,1084,0x0014,0,
Mar 26, 2024 14:34:20.174633000 EDT,192.168.4.143,192.168.4.142,41919,9999,0x0014,0,
Mar 26, 2024 14:34:20.174633000 EDT,192.168.4.143,192.168.4.142,41919,668,0x0014,0,
Mar 26, 2024 14:34:20.174634000 EDT,192.168.4.143,192.168.4.142,41919,44176,0x0014,0,
Mar 26, 2024 14:34:20.174634000 EDT,192.168.4.143,192.168.4.142,41919,32,0x0014,0,
Mar 26, 2024 14:34:20.174634000 EDT,192.168.4.143,192.168.4.142,41919,1048,0x0014,0,
Mar 26, 2024 14:34:20.174634000 EDT,192.168.4.143,192.168.4.142,41919,30951,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,16000,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,5226,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,1,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,2382,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,2920,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,1105,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,700,0x0014,0,
Mar 26, 2024 14:34:20.174657000 EDT,192.168.4.143,192.168.4.142,41919,6005,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,1761,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,4002,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,6009,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,3005,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,19101,0x0014,0,
Mar 26, 2024 14:34:20.174674000 EDT,192.168.4.143,192.168.4.142,41919,1234,0x0014,0,
Mar 26, 2024 14:34:20.400004000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0002,31808,2272
Mar 26, 2024 14:34:20.400062000 EDT,192.168.4.142,192.168.4.143,22,32818,0x0002,31808,2272
Mar 26, 2024 14:34:20.400089000 EDT,192.168.4.142,192.168.4.143,23,51538,0x0002,31808,2272
Mar 26, 2024 14:34:20.400110000 EDT,192.168.4.142,192.168.4.143,25,48656,0x0002,31808,2272
Mar 26, 2024 14:34:20.400130000 EDT,192.168.4.142,192.168.4.143,53,34548,0x0002,31808,2272
Mar 26, 2024 14:34:20.400150000 EDT,192.168.4.142,192.168.4.143,80,40542,0x0002,31808,2272
Mar 26, 2024 14:34:20.400169000 EDT,192.168.4.142,192.168.4.143,111,33374,0x0002,31808,2272
Mar 26, 2024 14:34:20.400188000 EDT,192.168.4.142,192.168.4.143,139,34648,0x0002,31808,2272
Mar 26, 2024 14:34:20.400208000 EDT,192.168.4.142,192.168.4.143,445,55602,0x0002,31808,2272
Mar 26, 2024 14:34:20.400226000 EDT,192.168.4.142,192.168.4.143,512,48382,0x0002,31808,2272
Mar 26, 2024 14:34:20.400246000 EDT,192.168.4.142,192.168.4.143,513,44208,0x0002,31808,2272
Mar 26, 2024 14:34:20.400264000 EDT,192.168.4.142,192.168.4.143,514,36682,0x0002,31808,2272
Mar 26, 2024 14:34:20.400289000 EDT,192.168.4.142,192.168.4.143,1099,48762,0x0002,31808,2272
Mar 26, 2024 14:34:20.400309000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0002,31808,2272
Mar 26, 2024 14:34:20.400329000 EDT,192.168.4.142,192.168.4.143,2049,46100,0x0002,31808,2272
Mar 26, 2024 14:34:20.400350000 EDT,192.168.4.142,192.168.4.143,2121,52122,0x0002,31808,2272
Mar 26, 2024 14:34:20.400369000 EDT,192.168.4.142,192.168.4.143,3306,55544,0x0002,31808,2272
Mar 26, 2024 14:34:20.400387000 EDT,192.168.4.142,192.168.4.143,5432,37480,0x0002,31808,2272
Mar 26, 2024 14:34:20.400406000 EDT,192.168.4.142,192.168.4.143,5900,40950,0x0002,31808,2272
Mar 26, 2024 14:34:20.400425000 EDT,192.168.4.142,192.168.4.143,6000,48344,0x0002,31808,2272
Mar 26, 2024 14:34:20.406806000 EDT,192.168.4.143,192.168.4.142,51538,23,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,35282,21,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,36682,514,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,32818,22,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,34648,139,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,52122,2121,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,55602,445,0x0012,5792,1460
Mar 26, 2024 14:34:20.406807000 EDT,192.168.4.143,192.168.4.142,48382,512,0x0012,5792,1460
Mar 26, 2024 14:34:20.406852000 EDT,192.168.4.142,192.168.4.143,23,51538,0x0010,249,
Mar 26, 2024 14:34:20.406884000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0010,249,
Mar 26, 2024 14:34:20.406897000 EDT,192.168.4.142,192.168.4.143,514,36682,0x0010,249,
Mar 26, 2024 14:34:20.406909000 EDT,192.168.4.142,192.168.4.143,22,32818,0x0010,249,
Mar 26, 2024 14:34:20.406928000 EDT,192.168.4.142,192.168.4.143,139,34648,0x0010,249,
Mar 26, 2024 14:34:20.406936000 EDT,192.168.4.142,192.168.4.143,2121,52122,0x0010,249,
Mar 26, 2024 14:34:20.406942000 EDT,192.168.4.142,192.168.4.143,445,55602,0x0010,249,
Mar 26, 2024 14:34:20.406948000 EDT,192.168.4.142,192.168.4.143,512,48382,0x0010,249,
Mar 26, 2024 14:34:20.406956000 EDT,192.168.4.143,192.168.4.142,55544,3306,0x0012,5792,1460
Mar 26, 2024 14:34:20.406956000 EDT,192.168.4.143,192.168.4.142,48656,25,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,47008,1524,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,34548,53,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,33374,111,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,48344,6000,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,48762,1099,0x0012,5792,1460
Mar 26, 2024 14:34:20.406957000 EDT,192.168.4.143,192.168.4.142,40542,80,0x0012,5792,1460
Mar 26, 2024 14:34:20.406973000 EDT,192.168.4.142,192.168.4.143,3306,55544,0x0010,249,
Mar 26, 2024 14:34:20.406979000 EDT,192.168.4.142,192.168.4.143,25,48656,0x0010,249,
Mar 26, 2024 14:34:20.406985000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0010,249,
Mar 26, 2024 14:34:20.406991000 EDT,192.168.4.142,192.168.4.143,53,34548,0x0010,249,
Mar 26, 2024 14:34:20.406998000 EDT,192.168.4.142,192.168.4.143,111,33374,0x0010,249,
Mar 26, 2024 14:34:20.407005000 EDT,192.168.4.142,192.168.4.143,6000,48344,0x0010,249,
Mar 26, 2024 14:34:20.407011000 EDT,192.168.4.142,192.168.4.143,1099,48762,0x0010,249,
Mar 26, 2024 14:34:20.407018000 EDT,192.168.4.142,192.168.4.143,80,40542,0x0010,249,
Mar 26, 2024 14:34:20.407021000 EDT,192.168.4.143,192.168.4.142,40950,5900,0x0012,5792,1460
Mar 26, 2024 14:34:20.407021000 EDT,192.168.4.143,192.168.4.142,37480,5432,0x0012,5792,1460
Mar 26, 2024 14:34:20.407021000 EDT,192.168.4.143,192.168.4.142,44208,513,0x0012,5792,1460
Mar 26, 2024 14:34:20.407029000 EDT,192.168.4.142,192.168.4.143,5900,40950,0x0010,249,
Mar 26, 2024 14:34:20.407035000 EDT,192.168.4.142,192.168.4.143,5432,37480,0x0010,249,
Mar 26, 2024 14:34:20.407042000 EDT,192.168.4.142,192.168.4.143,513,44208,0x0010,249,
Mar 26, 2024 14:34:20.408164000 EDT,192.168.4.143,192.168.4.142,46100,2049,0x0012,5792,1460
Mar 26, 2024 14:34:20.408186000 EDT,192.168.4.142,192.168.4.143,2049,46100,0x0010,249,
Mar 26, 2024 14:34:20.419429000 EDT,192.168.4.143,192.168.4.142,40950,5900,0x0018,46,
Mar 26, 2024 14:34:20.419466000 EDT,192.168.4.142,192.168.4.143,5900,40950,0x0010,249,
Mar 26, 2024 14:34:20.429247000 EDT,192.168.4.142,192.168.4.143,5900,40950,0x0011,249,
Mar 26, 2024 14:34:20.429338000 EDT,192.168.4.142,192.168.4.143,6667,45900,0x0002,31808,2272
Mar 26, 2024 14:34:20.551727000 EDT,192.168.4.143,192.168.4.142,32818,22,0x0018,46,
Mar 26, 2024 14:34:20.551727000 EDT,192.168.4.143,192.168.4.142,35282,21,0x0018,46,
Mar 26, 2024 14:34:20.551727000 EDT,192.168.4.143,192.168.4.142,47008,1524,0x0018,46,
Mar 26, 2024 14:34:20.551773000 EDT,192.168.4.142,192.168.4.143,22,32818,0x0010,249,
Mar 26, 2024 14:34:20.551825000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0010,249,
Mar 26, 2024 14:34:20.551840000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0010,249,
Mar 26, 2024 14:34:20.552788000 EDT,192.168.4.142,192.168.4.143,22,32818,0x0011,249,
Mar 26, 2024 14:34:20.552876000 EDT,192.168.4.142,192.168.4.143,8009,46690,0x0002,31808,2272
Mar 26, 2024 14:34:20.553074000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0011,249,
Mar 26, 2024 14:34:20.553122000 EDT,192.168.4.142,192.168.4.143,8180,41772,0x0002,31808,2272
Mar 26, 2024 14:34:20.553745000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0011,249,
Mar 26, 2024 14:34:20.562448000 EDT,192.168.4.143,192.168.4.142,45900,6667,0x0012,5792,1460
Mar 26, 2024 14:34:20.562494000 EDT,192.168.4.142,192.168.4.143,6667,45900,0x0010,249,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,41772,8180,0x0012,5792,1460
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,40950,5900,0x0011,46,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,113,52578,0x0002,5840,1460
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,55544,3306,0x0018,46,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,35282,21,0x0018,46,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,35282,21,0x0018,46,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,35282,21,0x0019,46,
Mar 26, 2024 14:34:20.565021000 EDT,192.168.4.143,192.168.4.142,46690,8009,0x0012,5792,1460
Mar 26, 2024 14:34:20.565051000 EDT,192.168.4.142,192.168.4.143,8180,41772,0x0010,249,
Mar 26, 2024 14:34:20.565077000 EDT,192.168.4.142,192.168.4.143,5900,40950,0x0010,249,
Mar 26, 2024 14:34:20.565111000 EDT,192.168.4.142,192.168.4.143,52578,113,0x0014,0,
Mar 26, 2024 14:34:20.565129000 EDT,192.168.4.142,192.168.4.143,3306,55544,0x0010,249,
Mar 26, 2024 14:34:20.565145000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0004,0,
Mar 26, 2024 14:34:20.565154000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0004,0,
Mar 26, 2024 14:34:20.565159000 EDT,192.168.4.142,192.168.4.143,21,35282,0x0004,0,
Mar 26, 2024 14:34:20.565171000 EDT,192.168.4.142,192.168.4.143,8009,46690,0x0010,249,
Mar 26, 2024 14:34:20.565175000 EDT,192.168.4.143,192.168.4.142,32818,22,0x0011,46,
Mar 26, 2024 14:34:20.565182000 EDT,192.168.4.142,192.168.4.143,22,32818,0x0010,249,
Mar 26, 2024 14:34:20.565803000 EDT,192.168.4.142,192.168.4.143,3306,55544,0x0011,249,
Mar 26, 2024 14:34:20.566962000 EDT,192.168.4.143,192.168.4.142,47008,1524,0x0018,46,
Mar 26, 2024 14:34:20.566962000 EDT,192.168.4.143,192.168.4.142,47008,1524,0x0011,46,
Mar 26, 2024 14:34:20.567010000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0004,0,
Mar 26, 2024 14:34:20.567037000 EDT,192.168.4.142,192.168.4.143,1524,47008,0x0004,0,
Mar 26, 2024 14:34:20.582054000 EDT,192.168.4.143,192.168.4.142,52122,2121,0x0018,46,
Mar 26, 2024 14:34:20.582054000 EDT,192.168.4.143,192.168.4.142,55544,3306,0x0011,46,
Mar 26, 2024 14:34:20.582095000 EDT,192.168.4.142,192.168.4.143,2121,52122,0x0010,249,
Mar 26, 2024 14:34:20.582134000 EDT,192.168.4.142,192.168.4.143,3306,55544,0x0010,249,
Mar 26, 2024 14:34:20.582427000 EDT,192.168.4.142,192.168.4.143,2121,52122,0x0011,249,
