date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags,tcp.options.unknown.payload
Mar 10, 2024 17:01:50.620540000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.620555000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x8cf5
Mar 10, 2024 17:01:50.620604000 EDT,34.120.158.37,192.168.4.137,443,37414,1854,0x0010,0x8609
Mar 10, 2024 17:01:50.620690000 EDT,34.120.158.37,192.168.4.137,443,37414,1876,0x0010,0x8611
Mar 10, 2024 17:01:50.620762000 EDT,34.120.158.37,192.168.4.137,443,37414,1920,0x0010,0x8611
Mar 10, 2024 17:01:50.620837000 EDT,34.120.158.37,192.168.4.137,443,37414,1943,0x0010,0x8611
Mar 10, 2024 17:01:50.621167000 EDT,34.120.158.37,192.168.4.137,443,37414,2118,0x0010,0x8611
Mar 10, 2024 17:01:50.621377000 EDT,34.120.158.37,192.168.4.137,443,37414,2272,0x0010,0x8611
Mar 10, 2024 17:01:50.621650000 EDT,34.120.158.37,192.168.4.137,443,37414,2403,0x0010,0x8611
Mar 10, 2024 17:01:50.623048000 EDT,34.120.158.37,192.168.4.137,443,37414,2590,0x0010,0x8611
Mar 10, 2024 17:01:50.625137000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x097e
Mar 10, 2024 17:01:50.625146000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.625156000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.625166000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.625175000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.625258000 EDT,34.120.158.37,192.168.4.137,443,37414,2613,0x0010,0x8611
Mar 10, 2024 17:01:50.625364000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90c5
Mar 10, 2024 17:01:50.626669000 EDT,34.120.158.37,192.168.4.137,443,37414,2831,0x0010,0x8611
Mar 10, 2024 17:01:50.656404000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0xe87c
Mar 10, 2024 17:01:50.656414000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x30e1
Mar 10, 2024 17:01:50.656493000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xcb09
Mar 10, 2024 17:01:50.656575000 EDT,34.120.158.37,192.168.4.137,443,37414,2875,0x0010,0x8611
Mar 10, 2024 17:01:50.657133000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x77ad
Mar 10, 2024 17:01:50.657655000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.657746000 EDT,34.120.158.37,192.168.4.137,443,37414,2964,0x0010,0x8611
Mar 10, 2024 17:01:50.658034000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xc366
Mar 10, 2024 17:01:50.658070000 EDT,34.120.158.37,192.168.4.137,443,37414,2987,0x0010,0x8611
Mar 10, 2024 17:01:50.659464000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xd5c8
Mar 10, 2024 17:01:50.659474000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.659483000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xdda6
Mar 10, 2024 17:01:50.659524000 EDT,34.120.158.37,192.168.4.137,443,37414,3010,0x0010,0x8611
Mar 10, 2024 17:01:50.659625000 EDT,34.120.158.37,192.168.4.137,443,37414,3053,0x0010,0x8611
Mar 10, 2024 17:01:50.659722000 EDT,34.120.158.37,192.168.4.137,443,37414,3076,0x0010,0x8611
Mar 10, 2024 17:01:50.660068000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x55c1
Mar 10, 2024 17:01:50.660081000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.660126000 EDT,34.120.158.37,192.168.4.137,443,37414,3099,0x0010,0x8611
Mar 10, 2024 17:01:50.660223000 EDT,34.120.158.37,192.168.4.137,443,37414,3142,0x0010,0x8611
Mar 10, 2024 17:01:50.661262000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.661272000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.661311000 EDT,34.120.158.37,192.168.4.137,443,37414,3186,0x0010,0x8609
Mar 10, 2024 17:01:50.661478000 EDT,34.120.158.37,192.168.4.137,443,37414,3230,0x0010,0x8609
Mar 10, 2024 17:01:50.674402000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x2ec9
Mar 10, 2024 17:01:50.674416000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x4b25
Mar 10, 2024 17:01:50.674430000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.674443000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x9c77
Mar 10, 2024 17:01:50.674456000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.674526000 EDT,34.120.158.37,192.168.4.137,443,37414,3253,0x0010,0x8609
Mar 10, 2024 17:01:50.674675000 EDT,34.120.158.37,192.168.4.137,443,37414,3275,0x0010,0x8611
Mar 10, 2024 17:01:50.674809000 EDT,34.120.158.37,192.168.4.137,443,37414,3342,0x0010,0x8609
Mar 10, 2024 17:01:50.674886000 EDT,34.120.158.37,192.168.4.137,443,37414,3407,0x0010,0x8611
Mar 10, 2024 17:01:50.674974000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.674992000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.675007000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.675114000 EDT,34.120.158.37,192.168.4.137,443,37414,3495,0x0010,0x8611
Mar 10, 2024 17:01:50.675193000 EDT,34.120.158.37,192.168.4.137,443,37414,3560,0x0010,0x8611
Mar 10, 2024 17:01:50.675309000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.675322000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.675374000 EDT,34.120.158.37,192.168.4.137,443,37414,3626,0x0010,0x8611
Mar 10, 2024 17:01:50.675513000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x7ec6
Mar 10, 2024 17:01:50.675526000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0xb5c5
Mar 10, 2024 17:01:50.675539000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.675552000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x1619
Mar 10, 2024 17:01:50.675564000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.675629000 EDT,34.120.158.37,192.168.4.137,443,37414,3824,0x0010,0x8611
Mar 10, 2024 17:01:50.675776000 EDT,34.120.158.37,192.168.4.137,443,37414,3913,0x0010,0x8611
Mar 10, 2024 17:01:50.675904000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.675919000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x68d7
Mar 10, 2024 17:01:50.675931000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.675944000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.676051000 EDT,34.120.158.37,192.168.4.137,443,37414,4110,0x0010,0x8611
Mar 10, 2024 17:01:50.676183000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.676196000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0xe7e5
Mar 10, 2024 17:01:50.676209000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.676222000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x3006
Mar 10, 2024 17:01:50.676234000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0xa066
Mar 10, 2024 17:01:50.676247000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.676313000 EDT,34.120.158.37,192.168.4.137,443,37414,4285,0x0010,0x8611
Mar 10, 2024 17:01:50.676451000 EDT,34.120.158.37,192.168.4.137,443,37414,4374,0x0010,0x8611
Mar 10, 2024 17:01:50.676926000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.677818000 EDT,34.120.158.37,192.168.4.137,443,37414,4572,0x0010,0x8611
Mar 10, 2024 17:01:50.678164000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.678178000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.678761000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.679438000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.679513000 EDT,34.120.158.37,192.168.4.137,443,37414,4856,0x0010,0x8611
Mar 10, 2024 17:01:50.680383000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.681135000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.681148000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.682234000 EDT,34.120.158.37,192.168.4.137,443,37414,5031,0x0010,0x8611
Mar 10, 2024 17:01:50.689159000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.689172000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.689185000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.689320000 EDT,34.120.158.37,192.168.4.137,443,37414,5097,0x0010,0x8611
Mar 10, 2024 17:01:50.689597000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.689610000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.689692000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.689705000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.689776000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.689789000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.689801000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.689867000 EDT,34.120.158.37,192.168.4.137,443,37414,5622,0x0010,0x8611
Mar 10, 2024 17:01:50.690006000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.690052000 EDT,34.120.158.37,192.168.4.137,443,37414,5731,0x0010,0x8611
Mar 10, 2024 17:01:50.692276000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.692289000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.692302000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x8549
Mar 10, 2024 17:01:50.692315000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x3c0a
Mar 10, 2024 17:01:50.693072000 EDT,34.120.158.37,192.168.4.137,443,37414,5906,0x0010,0x8611
Mar 10, 2024 17:01:50.693313000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x3034
Mar 10, 2024 17:01:50.693368000 EDT,34.120.158.37,192.168.4.137,443,37414,5974,0x0010,0x8611
Mar 10, 2024 17:01:50.695267000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.695309000 EDT,34.120.158.37,192.168.4.137,443,37414,6018,0x0010,0x8611
Mar 10, 2024 17:01:50.698357000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.698399000 EDT,34.120.158.37,192.168.4.137,443,37414,6062,0x0010,0x8611
Mar 10, 2024 17:01:50.703109000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x3fc1
Mar 10, 2024 17:01:50.703122000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.703168000 EDT,34.120.158.37,192.168.4.137,443,37414,6084,0x0010,0x8611
Mar 10, 2024 17:01:50.704466000 EDT,34.120.158.37,192.168.4.137,443,37414,6128,0x0010,0x8611
Mar 10, 2024 17:01:50.705797000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x6f4a
Mar 10, 2024 17:01:50.707004000 EDT,34.120.158.37,192.168.4.137,443,37414,6151,0x0010,0x8611
Mar 10, 2024 17:01:50.708331000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.709647000 EDT,34.120.158.37,192.168.4.137,443,37414,6194,0x0010,0x8611
Mar 10, 2024 17:01:50.712316000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.713543000 EDT,34.120.158.37,192.168.4.137,443,37414,6238,0x0010,0x8611
Mar 10, 2024 17:01:50.715323000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x78c6
Mar 10, 2024 17:01:50.715366000 EDT,34.120.158.37,192.168.4.137,443,37414,6261,0x0010,0x8611
Mar 10, 2024 17:01:50.717754000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe3af
Mar 10, 2024 17:01:50.717815000 EDT,34.120.158.37,192.168.4.137,443,37414,6283,0x0010,0x8611
Mar 10, 2024 17:01:50.718761000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.718798000 EDT,34.120.158.37,192.168.4.137,443,37414,6327,0x0010,0x8611
Mar 10, 2024 17:01:50.733953000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x6318
Mar 10, 2024 17:01:50.733967000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.733979000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.733992000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xf81e
Mar 10, 2024 17:01:50.734004000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x8cbc
Mar 10, 2024 17:01:50.734017000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x1c7e
Mar 10, 2024 17:01:50.734142000 EDT,34.120.158.37,192.168.4.137,443,37414,6350,0x0010,0x8611
Mar 10, 2024 17:01:50.734361000 EDT,34.120.158.37,192.168.4.137,443,37414,6393,0x0010,0x8611
Mar 10, 2024 17:01:50.734447000 EDT,34.120.158.37,192.168.4.137,443,37414,6437,0x0010,0x8611
Mar 10, 2024 17:01:50.734527000 EDT,34.120.158.37,192.168.4.137,443,37414,6460,0x0010,0x8611
Mar 10, 2024 17:01:50.734606000 EDT,34.120.158.37,192.168.4.137,443,37414,6482,0x0010,0x8611
Mar 10, 2024 17:01:50.734685000 EDT,34.120.158.37,192.168.4.137,443,37414,6505,0x0010,0x8611
Mar 10, 2024 17:01:50.734773000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe073
Mar 10, 2024 17:01:50.734786000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xd16d
Mar 10, 2024 17:01:50.734799000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x4d8c
Mar 10, 2024 17:01:50.734812000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x54ac
Mar 10, 2024 17:01:50.734825000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x6a0f
Mar 10, 2024 17:01:50.734838000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.734873000 EDT,34.120.158.37,192.168.4.137,443,37414,6528,0x0010,0x8611
Mar 10, 2024 17:01:50.734952000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.735026000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.735159000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.736102000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.736116000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.736214000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.736766000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.737223000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.737260000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.738020000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xb4aa
Mar 10, 2024 17:01:50.738625000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.738677000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.739746000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xcb36
Mar 10, 2024 17:01:50.739758000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x545e
Mar 10, 2024 17:01:50.741022000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.744735000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.744748000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.746022000 EDT,34.120.158.37,192.168.4.137,443,37414,6541,0x0010,0x8611
Mar 10, 2024 17:01:50.749859000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x5681
Mar 10, 2024 17:01:50.749872000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x0537
Mar 10, 2024 17:01:50.749885000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x0cd2
Mar 10, 2024 17:01:50.750009000 EDT,34.120.158.37,192.168.4.137,443,37414,6587,0x0010,0x8611
Mar 10, 2024 17:01:50.765793000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.765806000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x0cf9
Mar 10, 2024 17:01:50.766880000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x8e09
Mar 10, 2024 17:01:50.766893000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x99fa
Mar 10, 2024 17:01:50.767038000 EDT,34.120.158.37,192.168.4.137,443,37414,6616,0x0010,0x8611
Mar 10, 2024 17:01:50.773479000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.773492000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x9a65
Mar 10, 2024 17:01:50.773641000 EDT,34.120.158.37,192.168.4.137,443,37414,6595,0x0010,0x8611
Mar 10, 2024 17:01:50.785897000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x8131
Mar 10, 2024 17:01:50.785911000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x66d4
Mar 10, 2024 17:01:50.785924000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe03f
Mar 10, 2024 17:01:50.785937000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x9bd5
Mar 10, 2024 17:01:50.785950000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.786044000 EDT,34.120.158.37,192.168.4.137,443,37414,6662,0x0010,0x8611
Mar 10, 2024 17:01:50.786208000 EDT,34.120.158.37,192.168.4.137,443,37414,6684,0x0010,0x8611
Mar 10, 2024 17:01:50.786295000 EDT,34.120.158.37,192.168.4.137,443,37414,6707,0x0010,0x8609
Mar 10, 2024 17:01:50.786373000 EDT,34.120.158.37,192.168.4.137,443,37414,6794,0x0010,0x8609
Mar 10, 2024 17:01:50.786448000 EDT,34.120.158.37,192.168.4.137,443,37414,6817,0x0010,0x8609
Mar 10, 2024 17:01:50.786536000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.786549000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.786562000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.786597000 EDT,34.120.158.37,192.168.4.137,443,37414,6817,0x0010,0x8609
Mar 10, 2024 17:01:50.786740000 EDT,34.120.158.37,192.168.4.137,443,37414,6817,0x0010,0x8609
Mar 10, 2024 17:01:50.786802000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.786815000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.786828000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.786841000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x965d
Mar 10, 2024 17:01:50.786936000 EDT,34.120.158.37,192.168.4.137,443,37414,6726,0x0010,0x8609
Mar 10, 2024 17:01:50.787012000 EDT,34.120.158.37,192.168.4.137,443,37414,6726,0x0010,0x8609
Mar 10, 2024 17:01:50.787089000 EDT,34.120.158.37,192.168.4.137,443,37414,6726,0x0010,0x8609
Mar 10, 2024 17:01:50.787200000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x245b
Mar 10, 2024 17:01:50.788433000 EDT,34.120.158.37,192.168.4.137,443,37414,6726,0x0010,0x8611
Mar 10, 2024 17:01:50.799401000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe910
Mar 10, 2024 17:01:50.799412000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.799422000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.799539000 EDT,34.120.158.37,192.168.4.137,443,37414,6840,0x0010,0x8609
Mar 10, 2024 17:01:50.799676000 EDT,34.120.158.37,192.168.4.137,443,37414,6906,0x0010,0x8609
Mar 10, 2024 17:01:50.799742000 EDT,34.120.158.37,192.168.4.137,443,37414,6971,0x0010,0x8609
Mar 10, 2024 17:01:50.799939000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x29d0
Mar 10, 2024 17:01:50.800008000 EDT,34.120.158.37,192.168.4.137,443,37414,6994,0x0010,0x8609
Mar 10, 2024 17:01:50.804134000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.805369000 EDT,34.120.158.37,192.168.4.137,443,37414,7038,0x0010,0x8609
Mar 10, 2024 17:01:50.842129000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x90e5
Mar 10, 2024 17:01:50.842144000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.842197000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.842211000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.842336000 EDT,34.120.158.37,192.168.4.137,443,37414,7081,0x0010,0x8611
Mar 10, 2024 17:01:50.842591000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe94f
Mar 10, 2024 17:01:50.842603000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x965d
Mar 10, 2024 17:01:50.842615000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x0549
Mar 10, 2024 17:01:50.842628000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.842640000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xdb89
Mar 10, 2024 17:01:50.842695000 EDT,34.120.158.37,192.168.4.137,443,37414,7235,0x0010,0x8611
Mar 10, 2024 17:01:50.842824000 EDT,34.120.158.37,192.168.4.137,443,37414,7270,0x0010,0x8611
Mar 10, 2024 17:01:50.842904000 EDT,34.120.158.37,192.168.4.137,443,37414,7255,0x0010,0x8611
Mar 10, 2024 17:01:50.843207000 EDT,34.120.158.37,192.168.4.137,443,37414,7248,0x0010,0x8611
Mar 10, 2024 17:01:50.843384000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0xe411
Mar 10, 2024 17:01:50.843397000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0xe7ac
Mar 10, 2024 17:01:50.843411000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843424000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843437000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843484000 EDT,34.120.158.37,192.168.4.137,443,37414,7248,0x0010,0x8611
Mar 10, 2024 17:01:50.843579000 EDT,34.120.158.37,192.168.4.137,443,37414,7248,0x0010,0x8611
Mar 10, 2024 17:01:50.843720000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0010,0x99d2
Mar 10, 2024 17:01:50.843733000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843746000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843759000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:50.843772000 EDT,192.168.4.137,34.120.158.37,37414,443,272,0x0018,0x6584
Mar 10, 2024 17:01:50.843924000 EDT,34.120.158.37,192.168.4.137,443,37414,7248,0x0010,0x8611
